Sensor,Time/s,Reading
"DN2 + DN4 Distance
BL + BR Turning",5,6902.08
"DN2 + DN4 Distance
BL + BR Turning",6,-6864.25
"DN2 + DN4 Distance
BL + BR Turning",7,-6213.59
"DN2 + DN4 Distance
BL + BR Turning",8,7691.75
"DN2 + DN4 Distance
BL + BR Turning",9,-1828.25
"DN2 + DN4 Distance
BL + BR Turning",10,2229.08
"DN2 + DN4 Distance
BL + BR Turning",11,-4300.92
"DN2 + DN4 Distance
BL + BR Turning",12,-5442.25
"DN2 + DN4 Distance
BL + BR Turning",13,5783.41
"DN2 + DN4 Distance
BL + BR Turning",14,-2196.59
"DN2 + DN4 Distance
BL + BR Turning",15,-2153.59
"DN2 + DN4 Distance
BL + BR Turning",16,3548.75
"DN2 + DN4 Distance
BL + BR Turning",17,-2888.59
"DN2 + DN4 Distance
BL + BR Turning",18,-179.59
"DN2 + DN4 Distance
BL + BR Turning",19,610.75
"DN2 + DN4 Distance
BL + BR Turning",20,211.75
"DN2 + DN4 Distance
BL + BR Turning",21,5316.08
"DN2 + DN4 Distance
BL + BR Turning",22,5849.41
"DN2 + DN4 Distance
BL + BR Turning",23,-8246.92
"DN2 + DN4 Distance
BL + BR Turning",24,4688.41
"DN2 + DN4 Distance
BL + BR Turning",25,-3181.92
"DN2 + DN4 Distance
BL + BR Turning",26,4979.75
"DN2 + DN4 Distance
BL + BR Turning",27,-3080.59
"DN2 + DN4 Distance
BL + BR Turning",28,543.75
"DN2 + DN4 Distance
BL + BR Turning",29,-3950.92
"DN2 + DN4 Distance
BL + BR Turning",30,-5558.25
"DN2 + DN4 Distance
BL + BR Turning",31,1624.08
"DN2 + DN4 Distance
BL + BR Turning",32,6950.08
"DN2 + DN4 Distance
BL + BR Turning",33,-4298.25
"DN2 + DN4 Distance
BL + BR Turning",34,2275.08
"DN2 + DN4 Distance
BL + BR Turning",35,-2167.25
"DN2 + DN4 Distance
BL + BR Turning",36,-3218.59
"DN2 + DN4 Distance
BL + BR Turning",37,4152.08
"DN2 + DN4 Distance
BL + BR Turning",38,-645.59
"DN2 + DN4 Distance
BL + BR Turning",39,-4487.59
"DN2 + DN4 Distance
BL + BR Turning",40,5227.41
"DN2 + DN4 Distance
BL + BR Turning",41,-3756.92
"DN2 + DN4 Distance
BL + BR Turning",42,-2028.92
"DN2 + DN4 Distance
BL + BR Turning",43,4000.41
"DN2 + DN4 Distance
BL + BR Turning",44,-1589.92
"DN2 + DN4 Distance
BL + BR Turning",45,-5724.92
"DN2 + DN4 Distance
BL + BR Turning",46,-4198.25
"DN2 + DN4 Distance
BL + BR Turning",47,-2000.59
"DN2 + DN4 Distance
BL + BR Turning",48,-5307.59
"DN2 + DN4 Distance
BL + BR Turning",49,7898.08
"DN2 + DN4 Distance
BL + BR Turning",50,-3702.59
"DN2 + DN4 Distance
BL + BR Turning",51,-5378.59
"DN2 + DN4 Distance
BL + BR Turning",52,8791.41
"DN2 + DN4 Distance
BL + BR Turning",53,-640.92
"DN2 + DN4 Distance
BL + BR Turning",54,-4987.59
"DN2 + DN4 Distance
BL + BR Turning",55,6278.75
"DN2 + DN4 Distance
BL + BR Turning",56,-4474.92
"DN2 + DN4 Distance
BL + BR Turning",57,6667.08
"DN2 + DN4 Distance
BL + BR Turning",58,-1981.25
"DN2 + DN4 Distance
BL + BR Turning",59,-8313.92
"DN2 + DN4 Distance
BL + BR Turning",60,1635.08
"DN2 + DN4 Distance
BL + BR Turning",61,1213.08
"DN2 + DN4 Distance
BL + BR Turning",62,-3637.25
"DN2 + DN4 Distance
BL + BR Turning",63,4185.41
"DN2 + DN4 Distance
BL + BR Turning",64,-5967.92
"DN2 + DN4 Distance
BL + BR Turning",65,7403.75
"DN2 + DN4 Distance
BL + BR Turning",66,-1135.25
"DN2 + DN4 Distance
BL + BR Turning",67,-1677.25
"DN2 + DN4 Distance
BL + BR Turning",68,-3159.92
"DN2 + DN4 Distance
BL + BR Turning",69,1308.41
"DN2 + DN4 Distance
BL + BR Turning",70,7034.75
"DN2 + DN4 Distance
BL + BR Turning",71,1083.41
"DN2 + DN4 Distance
BL + BR Turning",72,558.75
"DN2 + DN4 Distance
BL + BR Turning",73,-144.59
"DN2 + DN4 Distance
BL + BR Turning",74,1448.08
"DN2 + DN4 Distance
BL + BR Turning",75,-1655.59
"DN2 + DN4 Distance
BL + BR Turning",76,-2738.59
"DN2 + DN4 Distance
BL + BR Turning",77,233.41
"DN2 + DN4 Distance
BL + BR Turning",78,987.75
"DN2 + DN4 Distance
BL + BR Turning",79,-334.59
"DN2 + DN4 Distance
BL + BR Turning",80,560.08
"DN2 + DN4 Distance
BL + BR Turning",81,-1902.59
"DN2 + DN4 Distance
BL + BR Turning",82,945.75
"DN2 + DN4 Distance
BL + BR Turning",83,1646.41
"DN2 + DN4 Distance
BL + BR Turning",84,-83.92
"DN2 + DN4 Distance
BL + BR Turning",85,-92.59
"DN2 + DN4 Distance
BL + BR Turning",86,1742.75
"DN2 + DN4 Distance
BL + BR Turning",87,-65.92
"DN2 + DN4 Distance
BL + BR Turning",88,-44.25
"DN2 + DN4 Distance
BL + BR Turning",89,-797.92
"DN2 + DN4 Distance
BL + BR Turning",90,1580.75
"DN2 + DN4 Distance
BL + BR Turning",91,-996.92
"DN2 + DN4 Distance
BL + BR Turning",92,236.75
"DN2 + DN4 Distance
BL + BR Turning",93,1750.75
"DN2 + DN4 Distance
BL + BR Turning",94,-1116.92
"DN2 + DN4 Distance
BL + BR Turning",95,115.41
"DN2 + DN4 Distance
BL + BR Turning",96,195.08
"DN2 + DN4 Distance
BL + BR Turning",97,-3821.25
"DN2 + DN4 Distance
BL + BR Turning",98,1793.75
"DN2 + DN4 Distance
BL + BR Turning",99,-3314.92
"DN2 + DN4 Distance
BL + BR Turning",0,-4335.69
"DN2 + DN4 Distance
BL + BR Turning",1,-7482.69
"DN2 + DN4 Distance
BL + BR Turning",2,-226.69
"DN2 + DN4 Distance
BL + BR Turning",3,155.31
"DN2 + DN4 Distance
BL + BR Turning",4,1157.98
"DN2 + DN4 Distance
BL + BR Turning",5,-4191.35
"DN2 + DN4 Distance
BL + BR Turning",6,-7857.02
"DN2 + DN4 Distance
BL + BR Turning",7,1314.31
"DN2 + DN4 Distance
BL + BR Turning",8,590.31
"DN2 + DN4 Distance
BL + BR Turning",9,4038.31
"DN2 + DN4 Distance
BL + BR Turning",10,1691.65
"DN2 + DN4 Distance
BL + BR Turning",11,-1115.69
"DN2 + DN4 Distance
BL + BR Turning",12,-1466.35
"DN2 + DN4 Distance
BL + BR Turning",13,248.31
"DN2 + DN4 Distance
BL + BR Turning",14,-1049.35
"DN2 + DN4 Distance
BL + BR Turning",15,-2024.35
"DN2 + DN4 Distance
BL + BR Turning",16,-1692.02
"DN2 + DN4 Distance
BL + BR Turning",17,99.31
"DN2 + DN4 Distance
BL + BR Turning",18,350.65
"DN2 + DN4 Distance
BL + BR Turning",19,-600.35
"DN2 + DN4 Distance
BL + BR Turning",20,-558.02
"DN2 + DN4 Distance
BL + BR Turning",21,554.65
"DN2 + DN4 Distance
BL + BR Turning",22,1658.65
"DN2 + DN4 Distance
BL + BR Turning",23,-2856.02
"DN2 + DN4 Distance
BL + BR Turning",24,-106.02
"DN2 + DN4 Distance
BL + BR Turning",25,-696.69
"DN2 + DN4 Distance
BL + BR Turning",26,472.65
"DN2 + DN4 Distance
BL + BR Turning",27,934.98
"DN2 + DN4 Distance
BL + BR Turning",28,-1249.35
"DN2 + DN4 Distance
BL + BR Turning",29,-694.69
"DN2 + DN4 Distance
BL + BR Turning",30,182.98
"DN2 + DN4 Distance
BL + BR Turning",31,139.65
"DN2 + DN4 Distance
BL + BR Turning",32,-465.35
"DN2 + DN4 Distance
BL + BR Turning",33,489.98
"DN2 + DN4 Distance
BL + BR Turning",34,2092.65
"DN2 + DN4 Distance
BL + BR Turning",35,1651.31
"DN2 + DN4 Distance
BL + BR Turning",36,927.98
"DN2 + DN4 Distance
BL + BR Turning",37,-2730.02
"DN2 + DN4 Distance
BL + BR Turning",38,-4287.02
"DN2 + DN4 Distance
BL + BR Turning",39,2004.65
"DN2 + DN4 Distance
BL + BR Turning",40,1149.98
"DN2 + DN4 Distance
BL + BR Turning",41,801.65
"DN2 + DN4 Distance
BL + BR Turning",42,-625.02
"DN2 + DN4 Distance
BL + BR Turning",43,589.65
"DN2 + DN4 Distance
BL + BR Turning",44,-2746.35
"DN2 + DN4 Distance
BL + BR Turning",45,-3571.02
"DN2 + DN4 Distance
BL + BR Turning",46,-1596.35
"DN2 + DN4 Distance
BL + BR Turning",47,-734.69
"DN2 + DN4 Distance
BL + BR Turning",48,52.98
"DN2 + DN4 Distance
BL + BR Turning",49,-31.02
"DN2 + DN4 Distance
BL + BR Turning",50,-1248.69
"DN2 + DN4 Distance
BL + BR Turning",51,-450.69
"DN2 + DN4 Distance
BL + BR Turning",52,111.65
"DN2 + DN4 Distance
BL + BR Turning",53,2206.65
"DN2 + DN4 Distance
BL + BR Turning",54,591.98
"DN2 + DN4 Distance
BL + BR Turning",55,493.31
"DN2 + DN4 Distance
BL + BR Turning",56,-542.02
"DN2 + DN4 Distance
BL + BR Turning",57,-226.69
"DN2 + DN4 Distance
BL + BR Turning",58,-171.02
"DN2 + DN4 Distance
BL + BR Turning",59,55.98
"DN2 + DN4 Distance
BL + BR Turning",60,619.98
"DN2 + DN4 Distance
BL + BR Turning",61,-349.35
"DN2 + DN4 Distance
BL + BR Turning",62,330.98
"DN2 + DN4 Distance
BL + BR Turning",63,378.65
"DN2 + DN4 Distance
BL + BR Turning",64,4879.98
"DN2 + DN4 Distance
BL + BR Turning",65,-4959.02
"DN2 + DN4 Distance
BL + BR Turning",66,-2400.02
"DN2 + DN4 Distance
BL + BR Turning",67,-1801.69
"DN2 + DN4 Distance
BL + BR Turning",68,-2226.02
"DN2 + DN4 Distance
BL + BR Turning",69,964.31
"DN2 + DN4 Distance
BL + BR Turning",70,-227.02
"DN2 + DN4 Distance
BL + BR Turning",71,56.65
"DN2 + DN4 Distance
BL + BR Turning",72,545.31
"DN2 + DN4 Distance
BL + BR Turning",73,-511.69
"DN2 + DN4 Distance
BL + BR Turning",74,-984.69
"DN2 + DN4 Distance
BL + BR Turning",75,178.65
"DN2 + DN4 Distance
BL + BR Turning",76,-44.02
"DN2 + DN4 Distance
BL + BR Turning",77,-386.02
"DN2 + DN4 Distance
BL + BR Turning",78,-43.69
"DN2 + DN4 Distance
BL + BR Turning",79,71.98
"DN2 + DN4 Distance
BL + BR Turning",80,68.98
"DN2 + DN4 Distance
BL + BR Turning",81,-7.02
"DN2 + DN4 Distance
BL + BR Turning",82,98.31
"DN2 + DN4 Distance
BL + BR Turning",83,-134.69
"DN2 + DN4 Distance
BL + BR Turning",84,112.31
"DN2 + DN4 Distance
BL + BR Turning",85,-737.69
"DN2 + DN4 Distance
BL + BR Turning",86,-688.69
"DN2 + DN4 Distance
BL + BR Turning",87,-348.69
"DN2 + DN4 Distance
BL + BR Turning",88,537.65
"DN2 + DN4 Distance
BL + BR Turning",89,1065.65
"DN2 + DN4 Distance
BL + BR Turning",90,303.31
"DN2 + DN4 Distance
BL + BR Turning",91,-1860.02
"DN2 + DN4 Distance
BL + BR Turning",92,-648.02
"DN2 + DN4 Distance
BL + BR Turning",93,589.65
"DN2 + DN4 Distance
BL + BR Turning",94,175.98
"DN2 + DN4 Distance
BL + BR Turning",95,645.31
"DN2 + DN4 Distance
BL + BR Turning",96,-129.35
"DN2 + DN4 Distance
BL + BR Turning",97,-1124.02
"DN2 + DN4 Distance
BL + BR Turning",98,-1520.69
"DN2 + DN4 Distance
BL + BR Turning",99,-136.35
"DN2 + DN4 Distance
BL + BR Turning",0,-4643.88
"DN2 + DN4 Distance
BL + BR Turning",1,-9065.21
"DN2 + DN4 Distance
BL + BR Turning",2,5074.79
"DN2 + DN4 Distance
BL + BR Turning",3,5140.45
"DN2 + DN4 Distance
BL + BR Turning",4,-1644.21
"DN2 + DN4 Distance
BL + BR Turning",5,6811.79
"DN2 + DN4 Distance
BL + BR Turning",6,-3390.55
"DN2 + DN4 Distance
BL + BR Turning",7,4788.45
"DN2 + DN4 Distance
BL + BR Turning",8,-5210.55
"DN2 + DN4 Distance
BL + BR Turning",9,5899.45
"DN2 + DN4 Distance
BL + BR Turning",10,-4605.55
"DN2 + DN4 Distance
BL + BR Turning",11,2875.45
"DN2 + DN4 Distance
BL + BR Turning",12,-5021.21
"DN2 + DN4 Distance
BL + BR Turning",13,2149.79
"DN2 + DN4 Distance
BL + BR Turning",14,53.45
"DN2 + DN4 Distance
BL + BR Turning",15,-2277.21
"DN2 + DN4 Distance
BL + BR Turning",16,794.79
"DN2 + DN4 Distance
BL + BR Turning",17,1396.12
"DN2 + DN4 Distance
BL + BR Turning",18,1260.45
"DN2 + DN4 Distance
BL + BR Turning",19,-6235.88
"DN2 + DN4 Distance
BL + BR Turning",20,1494.45
"DN2 + DN4 Distance
BL + BR Turning",21,2419.45
"DN2 + DN4 Distance
BL + BR Turning",22,363.12
"DN2 + DN4 Distance
BL + BR Turning",23,-225.21
"DN2 + DN4 Distance
BL + BR Turning",24,1413.45
"DN2 + DN4 Distance
BL + BR Turning",25,-468.88
"DN2 + DN4 Distance
BL + BR Turning",26,82.79
"DN2 + DN4 Distance
BL + BR Turning",27,-2923.55
"DN2 + DN4 Distance
BL + BR Turning",28,4678.79
"DN2 + DN4 Distance
BL + BR Turning",29,-5190.21
"DN2 + DN4 Distance
BL + BR Turning",30,-1124.55
"DN2 + DN4 Distance
BL + BR Turning",31,-5988.21
"DN2 + DN4 Distance
BL + BR Turning",32,4215.45
"DN2 + DN4 Distance
BL + BR Turning",33,3611.12
"DN2 + DN4 Distance
BL + BR Turning",34,-2720.21
"DN2 + DN4 Distance
BL + BR Turning",35,-3463.55
"DN2 + DN4 Distance
BL + BR Turning",36,2901.79
"DN2 + DN4 Distance
BL + BR Turning",37,-4434.88
"DN2 + DN4 Distance
BL + BR Turning",38,2136.79
"DN2 + DN4 Distance
BL + BR Turning",39,4273.45
"DN2 + DN4 Distance
BL + BR Turning",40,-4353.88
"DN2 + DN4 Distance
BL + BR Turning",41,5602.45
"DN2 + DN4 Distance
BL + BR Turning",42,-845.21
"DN2 + DN4 Distance
BL + BR Turning",43,2903.12
"DN2 + DN4 Distance
BL + BR Turning",44,3606.45
"DN2 + DN4 Distance
BL + BR Turning",45,-4419.88
"DN2 + DN4 Distance
BL + BR Turning",46,-8894.21
"DN2 + DN4 Distance
BL + BR Turning",47,4639.79
"DN2 + DN4 Distance
BL + BR Turning",48,1352.45
"DN2 + DN4 Distance
BL + BR Turning",49,2958.79
"DN2 + DN4 Distance
BL + BR Turning",50,557.45
"DN2 + DN4 Distance
BL + BR Turning",51,-3210.55
"DN2 + DN4 Distance
BL + BR Turning",52,-5167.55
"DN2 + DN4 Distance
BL + BR Turning",53,2773.79
"DN2 + DN4 Distance
BL + BR Turning",54,3539.79
"DN2 + DN4 Distance
BL + BR Turning",55,2591.45
"DN2 + DN4 Distance
BL + BR Turning",56,5258.79
"DN2 + DN4 Distance
BL + BR Turning",57,-5598.55
"DN2 + DN4 Distance
BL + BR Turning",58,1439.79
"DN2 + DN4 Distance
BL + BR Turning",59,-1070.88
"DN2 + DN4 Distance
BL + BR Turning",60,2067.12
"DN2 + DN4 Distance
BL + BR Turning",61,1117.12
"DN2 + DN4 Distance
BL + BR Turning",62,1324.12
"DN2 + DN4 Distance
BL + BR Turning",63,4821.12
"DN2 + DN4 Distance
BL + BR Turning",64,-6039.21
"DN2 + DN4 Distance
BL + BR Turning",65,6631.45
"DN2 + DN4 Distance
BL + BR Turning",66,-3519.55
"DN2 + DN4 Distance
BL + BR Turning",67,-2700.21
"DN2 + DN4 Distance
BL + BR Turning",68,-3203.88
"DN2 + DN4 Distance
BL + BR Turning",69,6753.12
"DN2 + DN4 Distance
BL + BR Turning",70,-2870.55
"DN2 + DN4 Distance
BL + BR Turning",71,-4175.21
"DN2 + DN4 Distance
BL + BR Turning",72,3640.45
"DN2 + DN4 Distance
BL + BR Turning",73,-4591.88
"DN2 + DN4 Distance
BL + BR Turning",74,-3357.55
"DN2 + DN4 Distance
BL + BR Turning",75,7026.45
"DN2 + DN4 Distance
BL + BR Turning",76,-4288.21
"DN2 + DN4 Distance
BL + BR Turning",77,-3331.21
"DN2 + DN4 Distance
BL + BR Turning",78,4083.79
"DN2 + DN4 Distance
BL + BR Turning",79,2044.12
"DN2 + DN4 Distance
BL + BR Turning",80,-305.88
"DN2 + DN4 Distance
BL + BR Turning",81,-2175.55
"DN2 + DN4 Distance
BL + BR Turning",82,-3359.21
"DN2 + DN4 Distance
BL + BR Turning",83,1741.12
"DN2 + DN4 Distance
BL + BR Turning",84,-4171.88
"DN2 + DN4 Distance
BL + BR Turning",85,-4031.55
"DN2 + DN4 Distance
BL + BR Turning",86,5001.12
"DN2 + DN4 Distance
BL + BR Turning",87,1748.45
"DN2 + DN4 Distance
BL + BR Turning",88,-4142.88
"DN2 + DN4 Distance
BL + BR Turning",89,-939.88
"DN2 + DN4 Distance
BL + BR Turning",90,-1869.55
"DN2 + DN4 Distance
BL + BR Turning",91,5391.79
"DN2 + DN4 Distance
BL + BR Turning",92,-3274.55
"DN2 + DN4 Distance
BL + BR Turning",93,-1697.88
"DN2 + DN4 Distance
BL + BR Turning",94,4349.79
"DN2 + DN4 Distance
BL + BR Turning",95,312.79
"DN2 + DN4 Distance
BL + BR Turning",96,-6765.88
"DN2 + DN4 Distance
BL + BR Turning",97,2451.45
"DN2 + DN4 Distance
BL + BR Turning",98,1526.45
"DN2 + DN4 Distance
BL + BR Turning",99,-2399.88
"DN2 + DN4 Distance
BL + BR Turning",0,-5924.87
"DN2 + DN4 Distance
BL + BR Turning",1,-7704.54
"DN2 + DN4 Distance
BL + BR Turning",2,4312.46
"DN2 + DN4 Distance
BL + BR Turning",3,-1316.87
"DN2 + DN4 Distance
BL + BR Turning",4,-39.54
"DN2 + DN4 Distance
BL + BR Turning",5,169.79
"DN2 + DN4 Distance
BL + BR Turning",6,-146.54
"DN2 + DN4 Distance
BL + BR Turning",7,-214.87
"DN2 + DN4 Distance
BL + BR Turning",8,284.46
"DN2 + DN4 Distance
BL + BR Turning",9,255.46
"DN2 + DN4 Distance
BL + BR Turning",10,-3287.21
"DN2 + DN4 Distance
BL + BR Turning",11,-888.54
"DN2 + DN4 Distance
BL + BR Turning",12,-1007.87
"DN2 + DN4 Distance
BL + BR Turning",13,131.46
"DN2 + DN4 Distance
BL + BR Turning",14,678.79
"DN2 + DN4 Distance
BL + BR Turning",15,-890.21
"DN2 + DN4 Distance
BL + BR Turning",16,-2879.87
"DN2 + DN4 Distance
BL + BR Turning",17,275.13
"DN2 + DN4 Distance
BL + BR Turning",18,375.13
"DN2 + DN4 Distance
BL + BR Turning",19,465.79
"DN2 + DN4 Distance
BL + BR Turning",20,-467.87
"DN2 + DN4 Distance
BL + BR Turning",21,199.13
"DN2 + DN4 Distance
BL + BR Turning",22,245.79
"DN2 + DN4 Distance
BL + BR Turning",23,508.13
"DN2 + DN4 Distance
BL + BR Turning",24,1701.46
"DN2 + DN4 Distance
BL + BR Turning",25,-837.87
"DN2 + DN4 Distance
BL + BR Turning",26,-320.87
"DN2 + DN4 Distance
BL + BR Turning",27,-225.21
"DN2 + DN4 Distance
BL + BR Turning",28,454.46
"DN2 + DN4 Distance
BL + BR Turning",29,1278.46
"DN2 + DN4 Distance
BL + BR Turning",30,744.46
"DN2 + DN4 Distance
BL + BR Turning",31,2383.46
"DN2 + DN4 Distance
BL + BR Turning",32,-4954.54
"DN2 + DN4 Distance
BL + BR Turning",33,-1360.21
"DN2 + DN4 Distance
BL + BR Turning",34,1557.79
"DN2 + DN4 Distance
BL + BR Turning",35,769.13
"DN2 + DN4 Distance
BL + BR Turning",36,522.79
"DN2 + DN4 Distance
BL + BR Turning",37,228.46
"DN2 + DN4 Distance
BL + BR Turning",38,106.13
"DN2 + DN4 Distance
BL + BR Turning",39,798.13
"DN2 + DN4 Distance
BL + BR Turning",40,554.46
"DN2 + DN4 Distance
BL + BR Turning",41,214.46
"DN2 + DN4 Distance
BL + BR Turning",42,-674.21
"DN2 + DN4 Distance
BL + BR Turning",43,-2163.21
"DN2 + DN4 Distance
BL + BR Turning",44,-295.54
"DN2 + DN4 Distance
BL + BR Turning",45,1097.79
"DN2 + DN4 Distance
BL + BR Turning",46,-1840.87
"DN2 + DN4 Distance
BL + BR Turning",47,880.79
"DN2 + DN4 Distance
BL + BR Turning",48,-386.54
"DN2 + DN4 Distance
BL + BR Turning",49,1513.13
"DN2 + DN4 Distance
BL + BR Turning",50,316.13
"DN2 + DN4 Distance
BL + BR Turning",51,-1126.87
"DN2 + DN4 Distance
BL + BR Turning",52,-1527.21
"DN2 + DN4 Distance
BL + BR Turning",53,60.46
"DN2 + DN4 Distance
BL + BR Turning",54,681.13
"DN2 + DN4 Distance
BL + BR Turning",55,484.13
"DN2 + DN4 Distance
BL + BR Turning",56,427.79
"DN2 + DN4 Distance
BL + BR Turning",57,-852.87
"DN2 + DN4 Distance
BL + BR Turning",58,-570.87
"DN2 + DN4 Distance
BL + BR Turning",59,80.79
"DN2 + DN4 Distance
BL + BR Turning",60,-421.87
"DN2 + DN4 Distance
BL + BR Turning",61,-2056.54
"DN2 + DN4 Distance
BL + BR Turning",62,171.79
"DN2 + DN4 Distance
BL + BR Turning",63,-347.87
"DN2 + DN4 Distance
BL + BR Turning",64,433.13
"DN2 + DN4 Distance
BL + BR Turning",65,3457.13
"DN2 + DN4 Distance
BL + BR Turning",66,-2689.54
"DN2 + DN4 Distance
BL + BR Turning",67,1841.13
"DN2 + DN4 Distance
BL + BR Turning",68,6.46
"DN2 + DN4 Distance
BL + BR Turning",69,-271.54
"DN2 + DN4 Distance
BL + BR Turning",70,-428.21
"DN2 + DN4 Distance
BL + BR Turning",71,-196.21
"DN2 + DN4 Distance
BL + BR Turning",72,-134.54
"DN2 + DN4 Distance
BL + BR Turning",73,-178.87
"DN2 + DN4 Distance
BL + BR Turning",74,-1.87
"DN2 + DN4 Distance
BL + BR Turning",75,-97.21
"DN2 + DN4 Distance
BL + BR Turning",76,-84.54
"DN2 + DN4 Distance
BL + BR Turning",77,-32.87
"DN2 + DN4 Distance
BL + BR Turning",78,171.79
"DN2 + DN4 Distance
BL + BR Turning",79,-70.54
"DN2 + DN4 Distance
BL + BR Turning",80,213.79
"DN2 + DN4 Distance
BL + BR Turning",81,35.79
"DN2 + DN4 Distance
BL + BR Turning",82,-79.21
"DN2 + DN4 Distance
BL + BR Turning",83,234.13
"DN2 + DN4 Distance
BL + BR Turning",84,-97.87
"DN2 + DN4 Distance
BL + BR Turning",85,-73.87
"DN2 + DN4 Distance
BL + BR Turning",86,100.46
"DN2 + DN4 Distance
BL + BR Turning",87,-305.87
"DN2 + DN4 Distance
BL + BR Turning",88,-397.54
"DN2 + DN4 Distance
BL + BR Turning",89,-205.87
"DN2 + DN4 Distance
BL + BR Turning",90,-382.54
"DN2 + DN4 Distance
BL + BR Turning",91,-345.87
"DN2 + DN4 Distance
BL + BR Turning",92,-2.87
"DN2 + DN4 Distance
BL + BR Turning",93,-520.87
"DN2 + DN4 Distance
BL + BR Turning",94,-341.21
"DN2 + DN4 Distance
BL + BR Turning",95,-79.87
"DN2 + DN4 Distance
BL + BR Turning",96,-411.21
"DN2 + DN4 Distance
BL + BR Turning",97,-125.87
"DN2 + DN4 Distance
BL + BR Turning",98,6.46
"DN2 + DN4 Distance
BL + BR Turning",99,-419.54
"DN2 + DN4 Distance
BL + BR Turning",0,-4266.9
"DN2 + DN4 Distance
BL + BR Turning",1,-308.23
"DN2 + DN4 Distance
BL + BR Turning",2,-70.9
"DN2 + DN4 Distance
BL + BR Turning",3,593.1
"DN2 + DN4 Distance
BL + BR Turning",4,-74.57
"DN2 + DN4 Distance
BL + BR Turning",5,81.1
"DN2 + DN4 Distance
BL + BR Turning",6,-17.9
"DN2 + DN4 Distance
BL + BR Turning",7,-185.9
"DN2 + DN4 Distance
BL + BR Turning",8,-164.57
"DN2 + DN4 Distance
BL + BR Turning",9,99.1
"DN2 + DN4 Distance
BL + BR Turning",10,-7430.57
"DN2 + DN4 Distance
BL + BR Turning",11,-6404.57
"DN2 + DN4 Distance
BL + BR Turning",12,4503.77
"DN2 + DN4 Distance
BL + BR Turning",13,1905.1
"DN2 + DN4 Distance
BL + BR Turning",14,506.77
"DN2 + DN4 Distance
BL + BR Turning",15,-5523.57
"DN2 + DN4 Distance
BL + BR Turning",16,-1189.9
"DN2 + DN4 Distance
BL + BR Turning",17,4011.77
"DN2 + DN4 Distance
BL + BR Turning",18,-800.9
"DN2 + DN4 Distance
BL + BR Turning",19,235.43
"DN2 + DN4 Distance
BL + BR Turning",20,2889.1
"DN2 + DN4 Distance
BL + BR Turning",21,1529.43
"DN2 + DN4 Distance
BL + BR Turning",22,1846.43
"DN2 + DN4 Distance
BL + BR Turning",23,177.77
"DN2 + DN4 Distance
BL + BR Turning",24,-545.23
"DN2 + DN4 Distance
BL + BR Turning",25,-388.23
"DN2 + DN4 Distance
BL + BR Turning",26,7259.43
"DN2 + DN4 Distance
BL + BR Turning",27,-398.23
"DN2 + DN4 Distance
BL + BR Turning",28,-1314.23
"DN2 + DN4 Distance
BL + BR Turning",29,-280.23
"DN2 + DN4 Distance
BL + BR Turning",30,932.43
"DN2 + DN4 Distance
BL + BR Turning",31,-819.9
"DN2 + DN4 Distance
BL + BR Turning",32,2861.43
"DN2 + DN4 Distance
BL + BR Turning",33,582.1
"DN2 + DN4 Distance
BL + BR Turning",34,1381.1
"DN2 + DN4 Distance
BL + BR Turning",35,-374.9
"DN2 + DN4 Distance
BL + BR Turning",36,-1308.9
"DN2 + DN4 Distance
BL + BR Turning",37,6132.77
"DN2 + DN4 Distance
BL + BR Turning",38,-6825.9
"DN2 + DN4 Distance
BL + BR Turning",39,8125.77
"DN2 + DN4 Distance
BL + BR Turning",40,127.1
"DN2 + DN4 Distance
BL + BR Turning",41,-1461.57
"DN2 + DN4 Distance
BL + BR Turning",42,-855.9
"DN2 + DN4 Distance
BL + BR Turning",43,190.43
"DN2 + DN4 Distance
BL + BR Turning",44,-976.9
"DN2 + DN4 Distance
BL + BR Turning",45,-441.9
"DN2 + DN4 Distance
BL + BR Turning",46,-501.57
"DN2 + DN4 Distance
BL + BR Turning",47,695.1
"DN2 + DN4 Distance
BL + BR Turning",48,799.77
"DN2 + DN4 Distance
BL + BR Turning",49,-281.57
"DN2 + DN4 Distance
BL + BR Turning",50,-912.9
"DN2 + DN4 Distance
BL + BR Turning",51,81.43
"DN2 + DN4 Distance
BL + BR Turning",52,-486.23
"DN2 + DN4 Distance
BL + BR Turning",53,856.77
"DN2 + DN4 Distance
BL + BR Turning",54,6769.77
"DN2 + DN4 Distance
BL + BR Turning",55,-3477.9
"DN2 + DN4 Distance
BL + BR Turning",56,3117.43
"DN2 + DN4 Distance
BL + BR Turning",57,-3780.9
"DN2 + DN4 Distance
BL + BR Turning",58,-1626.9
"DN2 + DN4 Distance
BL + BR Turning",59,5108.43
"DN2 + DN4 Distance
BL + BR Turning",60,158.43
"DN2 + DN4 Distance
BL + BR Turning",61,371.43
"DN2 + DN4 Distance
BL + BR Turning",62,-1894.9
"DN2 + DN4 Distance
BL + BR Turning",63,-879.23
"DN2 + DN4 Distance
BL + BR Turning",64,2369.43
